price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,month,season,renovated
12.736700896592344,3,1.0,23522.0,1.0,0,0.0,4,6,670.0,0.0,1968,98024,47.5329,-121.89,1880.0,20270.0,3,winter,not_renovated
14.038654109278484,5,3.25,12719.0,2.0,0,2.0,4,10,2540.0,1390.0,1974,98040,47.5631,-122.213,3600.0,15909.0,3,winter,not_renovated
13.448785278172041,4,2.5,13063.0,2.0,0,0.0,3,10,3160.0,0.0,1999,98075,47.5996,-122.021,3350.0,14213.0,0,winter,not_renovated
13.366876954454732,4,1.75,12462.0,1.0,0,2.0,4,8,1770.0,0.0,1962,98166,47.4355,-122.338,2310.0,14810.0,4,spring,not_renovated
13.5985975564007,5,3.0,18265.0,2.0,0,0.0,4,8,2240.0,0.0,1963,98027,47.5171,-122.029,1990.0,18265.0,1,winter,not_renovated
12.429216196844383,3,1.0,8062.0,1.0,0,0.0,4,7,990.0,0.0,1960,98198,47.4151,-122.334,1420.0,8790.0,7,summer,not_renovated
12.691580461311874,3,2.5,4698.0,2.0,0,0.0,3,7,1580.0,0.0,1998,98038,47.3539,-122.025,2070.0,4698.0,5,spring,not_renovated
12.506177237980511,4,1.75,4290.0,2.0,0,0.0,3,7,1560.0,0.0,1994,98108,47.5292,-122.323,1250.0,6000.0,4,spring,not_renovated
13.687677186454389,6,2.5,3680.0,2.0,0,0.0,5,8,1760.0,880.0,1922,98126,47.5771,-122.38,1960.0,3680.0,7,summer,not_renovated
12.611537753638338,2,1.75,6350.0,1.0,0,0.0,4,6,1440.0,680.0,1924,98103,47.6974,-122.356,1590.0,6350.0,8,summer,not_renovated
12.577636201962656,2,1.0,8750.0,1.0,0,0.0,3,6,1200.0,0.0,1948,98155,47.7548,-122.327,1100.0,8408.0,0,winter,not_renovated
12.468244583811861,3,1.0,5825.0,1.0,0,0.0,5,5,1260.0,200.0,1942,98056,47.4958,-122.191,1150.0,5926.0,1,winter,not_renovated
14.392123922268269,4,3.25,13402.0,2.0,0,0.0,3,13,4890.0,0.0,2004,98059,47.5303,-122.131,5790.0,13539.0,10,fall,not_renovated
12.611371073081239,3,1.0,5250.0,1.0,0,0.0,5,7,1580.0,0.0,1954,98056,47.4964,-122.168,1180.0,5940.0,11,fall,not_renovated
13.087771932634709,3,2.25,43560.0,1.0,0,0.0,4,8,1330.0,770.0,1977,98077,47.7511,-122.072,2100.0,43560.0,4,spring,not_renovated
13.698976741708323,3,2.25,8640.0,1.0,0,0.0,4,8,2060.0,0.0,1966,98033,47.6534,-122.195,2030.0,9000.0,6,spring,not_renovated
13.485616636703183,3,2.5,4500.0,1.5,0,1.0,4,8,1690.0,0.0,1928,98116,47.5841,-122.383,2140.0,7200.0,5,spring,not_renovated
13.573438996764546,4,3.0,100681.0,1.0,0,0.0,5,8,1920.0,1450.0,1977,98058,47.4319,-122.148,2440.0,43705.0,10,fall,not_renovated
13.399995114002609,3,2.5,3995.0,2.0,0,0.0,3,9,2330.0,0.0,2006,98029,47.5542,-122.001,2330.0,3740.0,3,winter,not_renovated
12.483704382128453,4,1.75,8118.0,1.0,0,0.0,4,7,1080.0,740.0,1980,98031,47.4104,-122.172,1810.0,8050.0,6,spring,not_renovated
13.262125319779487,3,1.75,11141.0,1.0,0,0.0,4,8,1890.0,0.0,1968,98006,47.5697,-122.163,2720.0,11144.0,9,summer,not_renovated
14.01436141670944,4,3.75,53574.0,1.0,0,0.0,3,10,3820.0,0.0,1994,98072,47.7337,-122.121,3140.0,54014.0,6,spring,not_renovated
13.071070083016778,3,2.5,98881.0,2.0,0,0.0,3,9,2770.0,0.0,1991,98022,47.2568,-121.952,1830.0,74923.0,8,summer,not_renovated
13.648038204020525,4,3.5,12750.0,2.0,0,0.0,3,10,3020.0,0.0,1990,98033,47.6524,-122.184,3120.0,14351.0,11,fall,not_renovated
12.772805901234461,3,1.75,8182.0,1.0,0,0.0,3,7,1170.0,0.0,1962,98155,47.7368,-122.298,1610.0,8183.0,6,spring,not_renovated
12.757080058928997,3,1.0,8400.0,1.0,0,0.0,3,7,1270.0,0.0,1955,98011,47.7604,-122.198,1390.0,8400.0,6,spring,not_renovated
13.235692062711331,4,2.75,6192.0,2.0,0,0.0,3,8,1950.0,0.0,1992,98029,47.5698,-121.999,2040.0,5441.0,1,winter,not_renovated
12.685407602204794,4,2.75,50094.0,1.0,0,2.0,4,7,1330.0,900.0,1977,98092,47.2576,-122.099,2230.0,40770.0,5,spring,not_renovated
13.296316684527767,3,1.75,22081.0,1.5,0,0.0,4,7,2220.0,0.0,1922,98166,47.4693,-122.364,2010.0,12360.0,3,winter,not_renovated
12.458774999085929,4,2.0,6400.0,1.0,0,0.0,3,7,1170.0,890.0,1977,98002,47.2924,-122.197,1890.0,8736.0,2,winter,not_renovated
13.017002861746503,3,1.0,4600.0,1.0,0,0.0,3,7,1100.0,0.0,1917,98116,47.5686,-122.385,1200.0,5175.0,5,spring,not_renovated
12.92391243868049,4,1.0,7208.0,1.0,0,0.0,3,7,900.0,240.0,1970,98072,47.742,-122.173,1300.0,7991.0,11,fall,not_renovated
13.604789526648622,3,1.75,13503.0,1.0,0,2.0,4,9,1320.0,660.0,1952,98008,47.5867,-122.111,2450.0,10890.0,6,spring,not_renovated
12.827992316801751,5,3.0,10090.0,1.0,0,0.0,3,7,1300.0,1180.0,2004,98178,47.4964,-122.263,2290.0,9900.0,5,spring,not_renovated
12.691580461311874,3,1.0,9083.0,1.0,0,0.0,3,7,1050.0,0.0,1951,98155,47.7533,-122.307,1440.0,9071.0,0,winter,not_renovated
12.542544882151386,3,1.0,7660.0,1.0,0,0.0,3,6,1260.0,0.0,1947,98133,47.7476,-122.35,1990.0,7861.0,10,fall,not_renovated
12.460714863903755,3,2.0,19978.0,1.0,0,0.0,3,6,880.0,800.0,1948,98198,47.3924,-122.308,2150.0,11588.0,7,summer,not_renovated
12.706696406811568,4,1.0,5900.0,1.5,0,0.0,4,7,1360.0,0.0,1949,98155,47.7512,-122.318,1050.0,5900.0,8,summer,not_renovated
13.636383892066839,4,2.5,12987.0,1.0,0,0.0,4,9,2030.0,420.0,1980,98007,47.6197,-122.15,2730.0,13685.0,0,winter,not_renovated
12.80765263256463,5,2.5,7040.0,2.0,0,0.0,3,8,2260.0,0.0,1999,98038,47.352,-122.038,2180.0,6910.0,4,spring,not_renovated
11.619984537263637,2,1.0,6000.0,1.0,0,0.0,4,5,1060.0,0.0,1908,98002,47.3066,-122.223,940.0,6000.0,2,winter,not_renovated
13.669328047786193,4,2.5,105850.0,2.0,0,0.0,4,10,3720.0,0.0,1984,98053,47.655,-122.029,2830.0,88256.0,4,spring,not_renovated
13.493926933836812,3,1.75,8613.0,1.0,0,0.0,5,7,1610.0,0.0,1962,98033,47.6527,-122.195,2010.0,8670.0,6,spring,not_renovated
13.217673557208654,4,2.5,6605.0,2.0,0,0.0,3,8,2670.0,680.0,1990,98011,47.7498,-122.181,2730.0,5962.0,2,winter,not_renovated
11.77528972943772,2,1.0,7500.0,1.0,0,0.0,3,7,790.0,0.0,1951,98198,47.4007,-122.294,1560.0,7794.0,4,spring,not_renovated
13.547631112808673,2,1.75,4000.0,1.0,0,0.0,3,7,990.0,670.0,1940,98112,47.6394,-122.28,2070.0,4000.0,9,summer,not_renovated
12.449018824140563,3,1.5,7480.0,1.0,0,0.0,4,7,1420.0,0.0,1963,98058,47.4651,-122.184,1720.0,7700.0,4,spring,not_renovated
12.993392996107369,3,2.5,40003.0,1.0,0,0.0,4,8,1570.0,0.0,1977,98027,47.47,-122.0,2700.0,46769.0,6,spring,not_renovated
12.498742259492994,3,1.75,5546.0,1.0,0,0.0,4,7,1250.0,0.0,1987,98055,47.4725,-122.187,1640.0,4791.0,9,summer,not_renovated
13.800396920154226,3,1.75,8534.0,1.0,0,0.0,4,7,1700.0,0.0,1953,98004,47.6276,-122.205,2100.0,10443.0,4,spring,not_renovated
13.529566973466213,4,2.5,8469.0,2.0,0,0.0,3,10,2660.0,0.0,1994,98006,47.5529,-122.12,2920.0,10697.0,11,fall,not_renovated
12.542544882151386,3,1.0,7553.0,1.5,0,0.0,3,6,1350.0,0.0,1914,98118,47.5345,-122.274,1380.0,7470.0,4,spring,not_renovated
12.624782980388359,4,2.0,8750.0,1.0,0,0.0,2,7,1110.0,700.0,1967,98058,47.4307,-122.17,1810.0,8750.0,6,spring,not_renovated
12.206072645530174,4,2.75,13235.0,2.0,0,0.0,3,8,1730.0,480.0,1988,98003,47.3541,-122.303,1750.0,7542.0,4,spring,not_renovated
12.691580461311874,3,1.5,41325.0,1.0,0,0.0,4,7,1420.0,700.0,1973,98092,47.2906,-122.055,1780.0,42000.0,2,winter,not_renovated
13.508985397711013,3,2.25,11603.0,2.0,0,2.0,3,8,1540.0,930.0,1988,98052,47.6569,-122.123,2850.0,11250.0,3,winter,not_renovated
12.963367645913872,4,2.5,6515.0,2.0,0,0.0,3,9,2700.0,0.0,1998,98058,47.4356,-122.11,2900.0,6710.0,7,summer,not_renovated
13.369223455335854,2,1.75,4400.0,1.0,0,0.0,4,7,880.0,880.0,1930,98103,47.65,-122.34,1330.0,4180.0,6,spring,not_renovated
12.345834587905333,5,2.0,6120.0,1.5,0,0.0,3,6,1930.0,0.0,1941,98146,47.5073,-122.337,1130.0,6120.0,5,spring,renovated
12.81134443958811,4,1.0,5043.0,1.5,0,0.0,4,6,1680.0,0.0,1911,98118,47.5354,-122.273,1560.0,5765.0,3,winter,not_renovated
12.80765263256463,2,1.0,8336.0,1.0,0,0.0,4,6,910.0,480.0,1946,98166,47.4646,-122.361,1610.0,7847.0,1,winter,not_renovated
13.085699393032737,4,2.25,8322.0,2.0,0,0.0,3,8,2240.0,0.0,1979,98034,47.728,-122.206,2240.0,6448.0,2,winter,not_renovated
12.751299696013497,4,1.0,7991.0,1.5,0,0.0,3,7,1980.0,0.0,1962,98058,47.4604,-122.17,1730.0,7700.0,5,spring,not_renovated
13.432784936825598,3,1.75,5120.0,1.5,0,2.0,5,8,1830.0,0.0,1903,98122,47.6051,-122.311,2120.0,5120.0,5,spring,not_renovated
13.396200043034057,3,1.75,6002.0,1.0,0,0.0,4,6,980.0,0.0,1942,98033,47.6643,-122.203,1150.0,6054.0,8,summer,not_renovated
13.704578997256993,6,2.5,6533.0,2.0,0,0.0,3,8,3550.0,0.0,1925,98144,47.5719,-122.284,3140.0,6234.0,4,spring,not_renovated
12.959844447906553,3,1.5,5665.0,1.0,0,0.0,5,7,920.0,740.0,1918,98118,47.5391,-122.274,1530.0,5665.0,4,spring,not_renovated
13.185338176565716,4,2.5,8750.0,2.0,0,0.0,3,8,2040.0,450.0,1976,98008,47.5931,-122.116,2120.0,10240.0,8,summer,not_renovated
13.199324418540456,4,2.5,9436.0,2.0,0,0.0,3,9,2329.0,0.0,1995,98011,47.7366,-122.204,2660.0,10252.0,10,fall,not_renovated
13.267329147654515,3,2.25,9580.0,2.0,0,0.0,3,8,1790.0,0.0,1984,98006,47.5541,-122.162,2060.0,9995.0,7,summer,not_renovated
13.901688254205327,3,3.0,6041.0,2.0,0,3.0,3,8,1840.0,990.0,1915,98118,47.5694,-122.283,3420.0,6360.0,2,winter,not_renovated
12.683858415217964,3,1.0,9750.0,1.0,0,0.0,3,7,1160.0,0.0,1968,98077,47.7429,-122.072,1160.0,10565.0,9,summer,not_renovated
11.84939770159144,3,1.0,10560.0,1.0,0,0.0,3,7,1000.0,0.0,1955,98003,47.3217,-122.317,1190.0,9375.0,1,winter,not_renovated
13.091904169919621,3,2.5,51836.0,1.0,0,0.0,4,8,1820.0,720.0,1976,98042,47.389,-122.088,1650.0,51836.0,9,summer,not_renovated
13.262125319779487,2,1.5,19709.0,1.5,0,0.0,4,8,1440.0,310.0,1978,98010,47.3351,-122.044,1950.0,21075.0,8,summer,not_renovated
12.950388112664518,3,2.5,21780.0,2.0,0,0.0,3,8,2890.0,0.0,2000,98188,47.4326,-122.286,2120.0,8117.0,6,spring,not_renovated
12.779873068457553,4,2.0,3497.0,1.0,0,0.0,3,7,1200.0,670.0,1954,98106,47.5309,-122.347,1270.0,3497.0,3,winter,not_renovated
13.151922179645874,4,2.25,6967.0,2.0,0,0.0,3,8,2200.0,0.0,1986,98011,47.7355,-122.202,1970.0,7439.0,3,winter,not_renovated
12.641096555879882,3,1.0,7200.0,1.0,0,0.0,4,7,1300.0,0.0,1952,98146,47.5063,-122.369,1740.0,7100.0,4,spring,not_renovated
13.610943392223,5,2.25,35536.0,2.0,0,0.0,3,10,2530.0,880.0,1974,98005,47.65,-122.155,3140.0,43453.0,2,winter,not_renovated
12.560244459250788,3,1.0,7875.0,1.0,0,0.0,3,7,1160.0,0.0,1953,98125,47.724,-122.323,1600.0,7875.0,11,fall,not_renovated
13.458835614025542,3,1.75,5000.0,1.5,0,0.0,3,8,2100.0,0.0,1916,98117,47.6776,-122.36,1830.0,4200.0,11,fall,not_renovated
12.57418196709457,3,2.5,8628.0,2.0,0,0.0,3,7,1490.0,0.0,1994,98038,47.3643,-122.041,1640.0,8514.0,3,winter,not_renovated
13.034624463096321,4,3.0,62726.0,1.5,0,0.0,3,7,3280.0,0.0,1979,98077,47.7509,-122.056,3210.0,73616.0,0,winter,not_renovated
12.345834587905333,3,1.75,8378.0,1.0,0,0.0,4,8,1450.0,0.0,1978,98023,47.3093,-122.385,1860.0,8496.0,8,summer,not_renovated
12.977337605354071,3,2.5,7120.0,1.0,0,0.0,4,7,1420.0,510.0,1961,98133,47.7715,-122.34,1600.0,8352.0,8,summer,not_renovated
12.570715759118084,3,1.75,10440.0,1.0,0,0.0,3,7,1040.0,620.0,1978,98045,47.4448,-121.77,1240.0,10380.0,7,summer,not_renovated
12.777052192115912,3,1.75,12330.0,1.0,0,0.0,3,7,1260.0,0.0,1968,98072,47.7412,-122.095,1320.0,12800.0,8,summer,not_renovated
11.691071650353702,3,1.0,11000.0,1.0,0,0.0,2,6,1170.0,0.0,1980,98019,47.7346,-121.983,1590.0,10894.0,6,spring,not_renovated
13.5985975564007,4,3.0,23781.0,1.0,0,0.0,4,9,2020.0,1330.0,1979,98006,47.56,-122.132,2870.0,12036.0,11,fall,not_renovated
12.983101310070822,3,2.5,2581.0,3.0,0,0.0,3,7,1420.0,0.0,2004,98133,47.7027,-122.357,1420.0,2509.0,6,spring,not_renovated
12.468436909997665,3,1.75,10018.0,1.0,0,0.0,4,7,1630.0,540.0,1978,98001,47.3087,-122.264,2049.0,15263.0,9,summer,not_renovated
12.840000466430148,4,1.75,8385.0,1.0,0,0.0,5,6,900.0,900.0,1950,98133,47.7744,-122.338,1770.0,8385.0,4,spring,not_renovated
13.308012724290958,4,2.5,7376.0,2.0,0,0.0,3,8,2000.0,0.0,1990,98029,47.5719,-121.999,1950.0,5218.0,3,winter,not_renovated
13.180632285528304,3,1.75,4800.0,1.0,0,0.0,3,7,960.0,700.0,1941,98116,47.5734,-122.412,1510.0,4800.0,10,fall,not_renovated
13.17115354157376,4,2.0,3740.0,1.0,0,0.0,4,7,770.0,770.0,1946,98117,47.6886,-122.375,1090.0,5080.0,3,winter,not_renovated
12.429216196844383,2,1.5,1086.0,2.0,0,0.0,3,7,890.0,270.0,2006,98155,47.768,-122.315,1160.0,1086.0,11,fall,not_renovated
13.43131758513165,3,1.0,6356.0,1.5,0,0.0,3,7,1700.0,0.0,1907,98118,47.5677,-122.281,2080.0,6000.0,5,spring,not_renovated
13.345506928718539,3,1.75,20588.0,1.0,0,0.0,3,8,1580.0,0.0,1970,98125,47.706,-122.29,2080.0,7800.0,9,summer,not_renovated
13.013663960480988,3,2.5,3920.0,2.0,0,0.0,3,8,2080.0,0.0,2010,98118,47.5412,-122.286,2110.0,3710.0,5,spring,not_renovated
12.468436909997665,3,2.0,7260.0,1.0,0,0.0,3,6,1030.0,0.0,1947,98146,47.5113,-122.347,1380.0,8100.0,10,fall,not_renovated
13.195613839143922,3,1.75,8050.0,1.0,0,0.0,4,7,1020.0,750.0,1963,98008,47.5862,-122.118,2000.0,7875.0,10,fall,not_renovated
12.862296471985522,3,2.0,7947.0,1.0,0,0.0,3,7,1120.0,420.0,1961,98011,47.7605,-122.217,1910.0,7950.0,5,spring,not_renovated
12.967812617555731,4,2.5,6000.0,2.0,0,0.0,3,9,2650.0,0.0,2000,98038,47.3768,-122.028,2630.0,6381.0,9,summer,not_renovated
12.755031853277067,4,2.75,9240.0,2.0,0,0.0,3,8,2690.0,0.0,1998,98022,47.1896,-122.014,2640.0,9240.0,7,summer,not_renovated
13.282780098810234,4,2.75,8430.0,2.0,0,0.0,3,9,2210.0,0.0,1999,98075,47.5994,-122.017,2460.0,8069.0,2,winter,not_renovated
12.779873068457553,4,2.5,6775.0,2.0,0,0.0,3,7,2390.0,0.0,2003,98056,47.4811,-122.182,2560.0,6346.0,8,summer,not_renovated
13.38472764187182,5,2.75,7865.0,1.0,0,0.0,4,8,1480.0,1100.0,1964,98007,47.6208,-122.139,2140.0,8400.0,4,spring,not_renovated
12.736700896592344,4,2.5,5455.0,2.0,0,0.0,3,7,2160.0,0.0,2003,98056,47.4799,-122.183,2160.0,5257.0,7,summer,not_renovated
13.244581010128577,4,2.5,8624.0,1.0,0,0.0,4,8,1430.0,0.0,1969,98052,47.6623,-122.152,1970.0,8402.0,7,summer,not_renovated
13.353475098367715,4,2.0,5000.0,1.5,0,0.0,5,7,2000.0,0.0,1925,98144,47.5787,-122.293,2200.0,5000.0,2,winter,not_renovated
12.332705296463539,3,1.0,7198.0,1.0,0,0.0,5,6,1280.0,0.0,1916,98022,47.2094,-121.996,1260.0,7198.0,11,fall,renovated
13.304684934198283,4,2.75,17674.0,1.0,0,0.0,4,8,1640.0,1170.0,1978,98052,47.6745,-122.144,2400.0,11240.0,7,summer,not_renovated
13.200064885068182,4,1.75,6758.0,1.0,0,0.0,3,8,1680.0,0.0,1974,98008,47.64100000000001,-122.113,1910.0,7000.0,2,winter,not_renovated
13.251635713108469,3,2.5,8060.0,2.0,0,0.0,3,8,2150.0,0.0,1995,98033,47.6952,-122.188,2150.0,7172.0,10,fall,not_renovated
13.507625778194974,3,2.5,8159.0,2.0,0,0.0,3,9,2820.0,0.0,2004,98029,47.5527,-121.992,2910.0,5000.0,7,summer,not_renovated
12.980799813082541,3,2.25,9353.0,1.0,0,0.0,3,7,1210.0,540.0,1987,98034,47.7305,-122.225,1930.0,8545.0,0,winter,not_renovated
13.268864300883514,2,2.0,4000.0,1.0,0,0.0,2,7,1000.0,60.0,1914,98103,47.6626,-122.337,1310.0,4000.0,3,winter,not_renovated
13.050706245640098,4,2.75,20720.0,1.0,0,0.0,3,7,2430.0,0.0,1967,98072,47.775,-122.139,2580.0,26950.0,5,spring,not_renovated
12.544329003944888,4,2.75,7754.0,1.5,0,0.0,3,8,1590.0,1070.0,1986,98023,47.3078,-122.337,2250.0,7754.0,4,spring,not_renovated
13.199231821660906,2,2.0,3507.0,1.0,0,0.0,3,9,1670.0,0.0,2007,98029,47.5545,-122.003,2330.0,3889.0,2,winter,not_renovated
12.915166991419566,3,2.0,15426.0,1.0,0,0.0,4,7,1380.0,0.0,1968,98075,47.5951,-122.036,1380.0,15426.0,9,summer,not_renovated
13.955272500339433,4,3.75,35000.0,2.0,0,0.0,3,11,4160.0,0.0,1991,98053,47.669,-122.067,5330.0,36446.0,2,winter,not_renovated
12.429216196844383,3,2.5,6191.0,2.0,0,0.0,3,8,1790.0,0.0,1992,98031,47.4102,-122.195,1790.0,6758.0,11,fall,not_renovated
12.491251587763836,3,2.5,8547.0,1.0,0,0.0,3,7,1460.0,480.0,1989,98030,47.3491,-122.177,1750.0,7803.0,5,spring,not_renovated
12.460714863903755,3,2.0,7200.0,1.0,0,0.0,3,7,1390.0,0.0,1996,98058,47.434,-122.154,1630.0,7340.0,7,summer,not_renovated
13.064734264567692,3,2.0,21890.0,1.0,0,2.0,3,8,1200.0,1000.0,1961,98155,47.7584,-122.271,2600.0,15162.0,0,winter,not_renovated
13.180632285528304,3,2.25,1536.0,2.0,0,0.0,3,8,1264.0,0.0,2003,98105,47.6694,-122.279,1264.0,2067.0,8,summer,not_renovated
12.61911563549493,2,1.0,5120.0,1.5,0,0.0,3,7,1095.0,0.0,1901,98122,47.6058,-122.313,1310.0,5120.0,7,summer,not_renovated
12.821258284620408,2,1.0,6213.0,1.0,0,0.0,3,6,750.0,100.0,1916,98136,47.5282,-122.384,1880.0,5500.0,3,winter,not_renovated
13.345506928718539,4,2.0,5307.0,1.5,0,0.0,4,7,1170.0,590.0,1948,98105,47.6714,-122.28,1850.0,6600.0,10,fall,not_renovated
11.867097278690842,1,1.0,6825.0,1.0,0,0.0,4,5,690.0,0.0,1917,98002,47.3109,-122.225,1330.0,5381.0,4,spring,not_renovated
12.718896271958837,3,1.75,7405.0,1.0,0,0.0,3,7,1400.0,0.0,1961,98133,47.7569,-122.334,1820.0,7440.0,1,winter,not_renovated
12.799399490807907,5,3.0,3000.0,2.0,0,0.0,3,7,1810.0,0.0,1998,98118,47.5622,-122.291,1670.0,3000.0,7,summer,not_renovated
12.106252310247962,2,1.0,4000.0,1.0,0,0.0,3,7,950.0,360.0,1942,98144,47.5798,-122.306,1310.0,4000.0,4,spring,not_renovated
12.394624752074764,3,1.0,10425.0,1.0,0,0.0,4,7,1400.0,0.0,1968,98003,47.2738,-122.301,1440.0,10425.0,0,winter,not_renovated
12.409013489526863,3,1.75,12720.0,1.0,0,0.0,4,7,1180.0,1170.0,1964,98030,47.3594,-122.175,1680.0,10400.0,2,winter,not_renovated
12.334905517373143,3,1.0,8848.0,1.0,0,0.0,3,7,1150.0,0.0,1968,98042,47.3626,-122.111,1220.0,9576.0,5,spring,not_renovated
11.973825279966494,5,1.5,8100.0,1.5,0,0.0,4,7,1710.0,0.0,1961,98032,47.3839,-122.288,1480.0,8025.0,10,fall,not_renovated
13.017002861746503,3,2.25,10247.0,1.0,0,0.0,5,7,1130.0,530.0,1968,98034,47.7262,-122.222,1680.0,7637.0,9,summer,not_renovated
13.091904169919621,3,1.75,10080.0,1.0,0,0.0,4,7,1950.0,0.0,1967,98034,47.7282,-122.186,2340.0,8800.0,2,winter,not_renovated
12.774223335915433,4,1.75,9794.0,1.0,0,0.0,3,7,1780.0,0.0,1967,98077,47.7419,-122.073,1160.0,9750.0,11,fall,not_renovated
13.122363377404328,4,3.0,4668.0,2.0,0,0.0,3,8,2450.0,0.0,2004,98028,47.7721,-122.235,2460.0,4895.0,4,spring,not_renovated
12.793859310432293,1,2.25,10600.0,1.5,0,0.0,3,7,1560.0,500.0,1927,98003,47.3291,-122.304,2060.0,11880.0,9,summer,renovated
12.7868906411162,3,1.5,11858.0,1.0,0,0.0,4,7,1540.0,0.0,1966,98059,47.4755,-122.157,1550.0,11473.0,2,winter,not_renovated
12.513557345278134,3,2.5,13816.0,2.0,0,0.0,3,7,1650.0,0.0,1998,98014,47.6553,-121.912,1650.0,15144.0,5,spring,not_renovated
12.952760593018148,3,1.0,7854.0,1.0,0,0.0,3,7,1160.0,0.0,1960,98125,47.7304,-122.308,1300.0,8317.0,4,spring,not_renovated
12.80765263256463,2,2.0,15000.0,1.0,0,0.0,3,7,1440.0,0.0,1985,98072,47.7648,-122.159,1780.0,15000.0,9,summer,not_renovated
13.017002861746503,3,1.75,13789.0,1.0,0,0.0,4,8,1610.0,540.0,1966,98155,47.7591,-122.295,2150.0,15480.0,8,summer,not_renovated
12.52471908535192,2,1.0,6504.0,1.0,0,0.0,3,6,1060.0,0.0,1950,98155,47.7412,-122.327,1100.0,7200.0,9,summer,not_renovated
14.446782334806132,3,2.75,17919.0,1.0,0,1.0,4,9,2620.0,0.0,1949,98039,47.6144,-122.228,3400.0,14400.0,11,fall,not_renovated
13.493926933836812,3,1.75,9000.0,1.0,0,0.0,3,7,960.0,670.0,1955,98004,47.6023,-122.205,1880.0,9000.0,3,winter,not_renovated
12.367340793126296,3,1.75,9697.0,1.0,0,0.0,4,7,1500.0,340.0,1985,98030,47.3764,-122.179,1430.0,8079.0,6,spring,not_renovated
13.142166004700508,2,1.0,4206.0,1.0,0,0.0,3,5,820.0,0.0,1949,98125,47.7076,-122.284,1810.0,7200.0,0,winter,not_renovated
13.102058624063964,2,1.0,4206.0,1.0,0,0.0,3,5,820.0,0.0,1949,98125,47.7076,-122.284,1810.0,7200.0,4,spring,not_renovated
13.045482333068371,3,2.5,4195.0,2.0,0,0.0,3,8,2010.0,0.0,1998,98034,47.732,-122.197,2010.0,5779.0,7,summer,not_renovated
13.19188944005294,4,2.25,5948.0,2.0,0,0.0,3,8,1990.0,0.0,1991,98029,47.5712,-121.995,2150.0,6459.0,6,spring,not_renovated
12.834681304952548,4,2.5,6145.0,2.0,0,0.0,3,8,2990.0,0.0,2003,98003,47.2612,-122.294,2590.0,6512.0,10,fall,not_renovated
13.353475098367715,4,2.5,4727.0,2.0,0,0.0,3,9,2540.0,0.0,1999,98034,47.7034,-122.236,3640.0,5129.0,9,summer,not_renovated
12.799399490807907,3,2.25,14374.0,1.0,0,0.0,4,7,1140.0,500.0,1963,98148,47.4476,-122.332,2020.0,10500.0,5,spring,not_renovated
12.765688433465597,4,2.75,11659.0,1.0,0,2.0,3,9,1490.0,1010.0,1979,98003,47.3381,-122.332,2830.0,9915.0,2,winter,not_renovated
14.340239086899256,4,3.5,13515.0,2.0,0,0.0,3,11,4020.0,0.0,2001,98004,47.6462,-122.212,3930.0,13515.0,10,fall,not_renovated
12.449018824140563,3,2.0,8775.0,1.0,0,0.0,3,6,1390.0,110.0,1943,98166,47.4809,-122.335,1310.0,8775.0,2,winter,not_renovated
12.502466658583977,4,2.5,7665.0,1.0,0,0.0,5,7,1088.0,506.0,1975,98002,47.3262,-122.211,1536.0,6000.0,8,summer,not_renovated
12.821258284620408,4,3.0,4838.0,1.5,0,0.0,4,7,2130.0,0.0,1930,98055,47.4871,-122.203,1070.0,4838.0,8,summer,not_renovated
12.506177237980511,3,1.0,7920.0,1.0,0,0.0,3,7,1130.0,0.0,1961,98059,47.4852,-122.125,1390.0,8580.0,5,spring,not_renovated
12.487485104968359,3,2.0,9516.0,1.0,0,0.0,3,7,1690.0,0.0,1997,98022,47.2132,-122.001,1850.0,9516.0,2,winter,not_renovated
13.096019402064726,2,1.0,4046.0,1.0,0,0.0,3,7,960.0,480.0,1946,98117,47.6901,-122.382,1400.0,4046.0,4,spring,not_renovated
13.635187003832993,4,3.25,6027.0,2.0,0,0.0,3,10,3270.0,0.0,2001,98074,47.6346,-122.063,3270.0,6546.0,8,summer,not_renovated
13.652991628466498,4,3.25,112750.0,1.0,0,0.0,3,9,2200.0,2150.0,2006,98027,47.5435,-121.966,2180.0,223027.0,7,summer,not_renovated
13.262125319779487,4,2.75,11201.0,1.0,0,0.0,5,7,1020.0,590.0,1982,98033,47.7024,-122.198,1610.0,9000.0,0,winter,not_renovated
12.721885810807203,3,1.0,8000.0,1.0,0,0.0,3,7,950.0,0.0,1968,98034,47.7193,-122.184,2270.0,8540.0,7,summer,not_renovated
12.669806661762314,3,1.0,7200.0,1.0,0,0.0,5,6,1010.0,0.0,1948,98155,47.7601,-122.307,1590.0,7663.0,8,summer,not_renovated
13.142166004700508,3,2.0,11325.0,1.0,0,0.0,3,7,1420.0,0.0,1980,98027,47.5356,-122.046,2330.0,3474.0,4,spring,not_renovated
12.398756989359676,3,1.5,9720.0,1.0,0,0.0,4,7,1200.0,0.0,1965,98042,47.4225,-122.153,1380.0,10284.0,5,spring,not_renovated
13.527828485512494,5,2.25,8400.0,1.0,0,0.0,4,7,1010.0,1010.0,1963,98040,47.5763,-122.219,1890.0,9233.0,0,winter,not_renovated
